market,date,block,mcp_rs_mwh
DAM,2026-05-16,7,10000.0
DAM,2026-05-16,8,10000.0
DAM,2026-05-16,9,10000.0
DAM,2026-05-16,10,10000.0
DAM,2026-05-16,11,10000.0
DAM,2026-05-16,12,10000.0
DAM,2026-05-16,13,4575.3
DAM,2026-05-16,14,4539.89
DAM,2026-05-16,15,4521.53
DAM,2026-05-16,16,4223.89
DAM,2026-05-16,17,4141.2
DAM,2026-05-16,18,4227.11
DAM,2026-05-16,19,4218.04
DAM,2026-05-16,20,4300.36
DAM,2026-05-16,21,4138.66
DAM,2026-05-16,22,4199.5
DAM,2026-05-16,23,4199.56
DAM,2026-05-16,24,4521.64
DAM,2026-05-16,25,4579.59
DAM,2026-05-16,26,4299.38
DAM,2026-05-16,27,4023.32
DAM,2026-05-16,28,3584.41
DAM,2026-05-16,29,3391.93
DAM,2026-05-16,30,3000.46
DAM,2026-05-16,31,2449.59
DAM,2026-05-16,32,2064.15
DAM,2026-05-16,33,1990.47
DAM,2026-05-16,34,1989.08
DAM,2026-05-16,35,2021.79
DAM,2026-05-16,36,2021.17
DAM,2026-05-16,37,1989.46
DAM,2026-05-16,38,1949.01
DAM,2026-05-16,39,1989.68
DAM,2026-05-16,40,1999.17
DAM,2026-05-16,41,1929.61
DAM,2026-05-16,42,1871.8
DAM,2026-05-16,43,1850.13
DAM,2026-05-16,44,1841.32
DAM,2026-05-16,45,1862.73
DAM,2026-05-16,46,1888.7
DAM,2026-05-16,47,1871.28
DAM,2026-05-16,48,1810.18
DAM,2026-05-16,49,1799.24
DAM,2026-05-16,50,1760.61
DAM,2026-05-16,51,1749.43
DAM,2026-05-16,52,1707.86
DAM,2026-05-16,53,1665.43
DAM,2026-05-16,54,1707.3
DAM,2026-05-16,55,1853.2
DAM,2026-05-16,56,1970.24
DAM,2026-05-16,57,2141.16
DAM,2026-05-16,58,2429.57
DAM,2026-05-16,59,2506.35
DAM,2026-05-16,60,2620.81
DAM,2026-05-16,61,2790.54
DAM,2026-05-16,62,2926.71
DAM,2026-05-16,63,3100.69
DAM,2026-05-16,64,3124.84
DAM,2026-05-16,65,3075.01
DAM,2026-05-16,66,3291.02
DAM,2026-05-16,67,3314.32
DAM,2026-05-16,68,3429.9
DAM,2026-05-16,69,3665.97
DAM,2026-05-16,70,3647.56
DAM,2026-05-16,71,4600.37
DAM,2026-05-16,72,5700.58
DAM,2026-05-16,73,4414.77
DAM,2026-05-16,74,6410.56
DAM,2026-05-16,75,10000.0
DAM,2026-05-16,76,10000.0
DAM,2026-05-16,77,10000.0
DAM,2026-05-16,78,10000.0
DAM,2026-05-16,79,10000.0
DAM,2026-05-16,80,10000.0
DAM,2026-05-16,81,10000.0
DAM,2026-05-16,82,10000.0
DAM,2026-05-16,83,10000.0
DAM,2026-05-16,84,10000.0
DAM,2026-05-16,85,10000.0
DAM,2026-05-16,86,10000.0
DAM,2026-05-16,87,10000.0
DAM,2026-05-16,88,10000.0
DAM,2026-05-16,89,10000.0
DAM,2026-05-16,90,10000.0
DAM,2026-05-16,91,10000.0
DAM,2026-05-16,92,10000.0
DAM,2026-05-16,93,10000.0
DAM,2026-05-16,94,10000.0
DAM,2026-05-16,95,10000.0
DAM,2026-05-16,96,10000.0
DAM,2026-05-17,1,10000.0
DAM,2026-05-17,2,10000.0
DAM,2026-05-17,3,10000.0
DAM,2026-05-17,4,10000.0
DAM,2026-05-17,5,10000.0
DAM,2026-05-17,6,10000.0
DAM,2026-05-17,7,10000.0
DAM,2026-05-17,8,10000.0
DAM,2026-05-17,9,10000.0
DAM,2026-05-17,10,10000.0
DAM,2026-05-17,11,6999.36
DAM,2026-05-17,12,6999.24
DAM,2026-05-17,13,6999.01
DAM,2026-05-17,14,6001.0
DAM,2026-05-17,15,5750.23
DAM,2026-05-17,16,5429.28
DAM,2026-05-17,17,5056.28
DAM,2026-05-17,18,5600.0
DAM,2026-05-17,19,6999.0
DAM,2026-05-17,20,5599.9
DAM,2026-05-17,21,4406.86
DAM,2026-05-17,22,4549.53
DAM,2026-05-17,23,4769.81
DAM,2026-05-17,24,4769.38
DAM,2026-05-17,25,4700.61
DAM,2026-05-17,26,4539.09
DAM,2026-05-17,27,4200.16
DAM,2026-05-17,28,3150.93
DAM,2026-05-17,29,2899.72
DAM,2026-05-17,30,2489.41
DAM,2026-05-17,31,1981.48
DAM,2026-05-17,32,1400.67
DAM,2026-05-17,33,1050.32
DAM,2026-05-17,34,699.84
DAM,2026-05-17,35,989.85
DAM,2026-05-17,36,1039.83
DAM,2026-05-17,37,1000.58
DAM,2026-05-17,38,1020.74
DAM,2026-05-17,39,1200.4
DAM,2026-05-17,40,1200.49
DAM,2026-05-17,41,1031.11
DAM,2026-05-17,42,1000.12
DAM,2026-05-17,43,999.66
DAM,2026-05-17,44,1012.88
DAM,2026-05-17,45,999.99
DAM,2026-05-17,46,1012.14
DAM,2026-05-17,47,1048.16
DAM,2026-05-17,48,1012.24
DAM,2026-05-17,49,1179.39
DAM,2026-05-17,50,1089.43
DAM,2026-05-17,51,1048.54
DAM,2026-05-17,52,1048.38
DAM,2026-05-17,53,1048.65
DAM,2026-05-17,54,1200.52
DAM,2026-05-17,55,1298.25
DAM,2026-05-17,56,1379.15
DAM,2026-05-17,57,1566.4
DAM,2026-05-17,58,1707.53
DAM,2026-05-17,59,1939.67
DAM,2026-05-17,60,1985.84
DAM,2026-05-17,61,2294.75
DAM,2026-05-17,62,2483.07
DAM,2026-05-17,63,2499.06
DAM,2026-05-17,64,2499.73
DAM,2026-05-17,65,2419.36
DAM,2026-05-17,66,2499.16
DAM,2026-05-17,67,2500.97
DAM,2026-05-17,68,2499.15
DAM,2026-05-17,69,2169.31
DAM,2026-05-17,70,2500.49
DAM,2026-05-17,71,2710.68
DAM,2026-05-17,72,2818.19
DAM,2026-05-17,73,3512.9
DAM,2026-05-17,74,3960.0
DAM,2026-05-17,75,4235.87
DAM,2026-05-17,76,4500.95
DAM,2026-05-17,77,5135.7
DAM,2026-05-17,78,5300.65
DAM,2026-05-17,79,6000.71
DAM,2026-05-17,80,10000.0
DAM,2026-05-17,81,10000.0
DAM,2026-05-17,82,10000.0
DAM,2026-05-17,83,10000.0
DAM,2026-05-17,84,10000.0
DAM,2026-05-17,85,10000.0
DAM,2026-05-17,86,10000.0
DAM,2026-05-17,87,10000.0
DAM,2026-05-17,88,10000.0
DAM,2026-05-17,89,10000.0
DAM,2026-05-17,90,10000.0
DAM,2026-05-17,91,10000.0
DAM,2026-05-17,92,10000.0
DAM,2026-05-17,93,10000.0
DAM,2026-05-17,94,10000.0
DAM,2026-05-17,95,10000.0
DAM,2026-05-17,96,10000.0
DAM,2026-05-18,1,10000.0
DAM,2026-05-18,2,10000.0
DAM,2026-05-18,3,10000.0
DAM,2026-05-18,4,10000.0
DAM,2026-05-18,5,10000.0
DAM,2026-05-18,6,10000.0
DAM,2026-05-18,7,10000.0
DAM,2026-05-18,8,10000.0
DAM,2026-05-18,9,10000.0
DAM,2026-05-18,10,10000.0
DAM,2026-05-18,11,10000.0
DAM,2026-05-18,12,10000.0
DAM,2026-05-18,13,10000.0
DAM,2026-05-18,14,10000.0
DAM,2026-05-18,15,10000.0
DAM,2026-05-18,16,10000.0
DAM,2026-05-18,17,7300.62
DAM,2026-05-18,18,6899.52
DAM,2026-05-18,19,7300.24
DAM,2026-05-18,20,7800.01
DAM,2026-05-18,21,3863.95
DAM,2026-05-18,22,3863.6
DAM,2026-05-18,23,4299.57
DAM,2026-05-18,24,4500.21
DAM,2026-05-18,25,4299.28
DAM,2026-05-18,26,4142.77
DAM,2026-05-18,27,3701.41
DAM,2026-05-18,28,3391.29
DAM,2026-05-18,29,3391.32
DAM,2026-05-18,30,3129.71
DAM,2026-05-18,31,2499.45
DAM,2026-05-18,32,1780.75
DAM,2026-05-18,33,1526.26
DAM,2026-05-18,34,1499.4
DAM,2026-05-18,35,1499.21
DAM,2026-05-18,36,1526.97
DAM,2026-05-18,37,1537.97
DAM,2026-05-18,38,1537.64
DAM,2026-05-18,39,1563.5
DAM,2026-05-18,40,1566.59
DAM,2026-05-18,41,1750.05
DAM,2026-05-18,42,1785.75
DAM,2026-05-18,43,1810.06
DAM,2026-05-18,44,1780.43
DAM,2026-05-18,45,1780.48
DAM,2026-05-18,46,1780.5
DAM,2026-05-18,47,1764.03
DAM,2026-05-18,48,1707.17
DAM,2026-05-18,49,1623.3
DAM,2026-05-18,50,1623.01
DAM,2026-05-18,51,1623.13
DAM,2026-05-18,52,1623.4
DAM,2026-05-18,53,1563.67
DAM,2026-05-18,54,1566.48
DAM,2026-05-18,55,1623.39
DAM,2026-05-18,56,1650.01
DAM,2026-05-18,57,1750.53
DAM,2026-05-18,58,1867.78
DAM,2026-05-18,59,2058.03
DAM,2026-05-18,60,2141.71
DAM,2026-05-18,61,2499.66
DAM,2026-05-18,62,2646.92
DAM,2026-05-18,63,2869.03
DAM,2026-05-18,64,2956.3
DAM,2026-05-18,65,2950.17
DAM,2026-05-18,66,3085.81
DAM,2026-05-18,67,3211.96
DAM,2026-05-18,68,3279.16
DAM,2026-05-18,69,3439.71
DAM,2026-05-18,70,3662.63
DAM,2026-05-18,71,4083.5
DAM,2026-05-18,72,4549.44
DAM,2026-05-18,73,4406.94
DAM,2026-05-18,74,5050.24
DAM,2026-05-18,75,10000.0
DAM,2026-05-18,76,10000.0
DAM,2026-05-18,77,10000.0
DAM,2026-05-18,78,10000.0
DAM,2026-05-18,79,10000.0
DAM,2026-05-18,80,10000.0
DAM,2026-05-18,81,10000.0
DAM,2026-05-18,82,10000.0
DAM,2026-05-18,83,10000.0
DAM,2026-05-18,84,10000.0
DAM,2026-05-18,85,10000.0
DAM,2026-05-18,86,10000.0
DAM,2026-05-18,87,10000.0
DAM,2026-05-18,88,10000.0
DAM,2026-05-18,89,10000.0
DAM,2026-05-18,90,10000.0
DAM,2026-05-18,91,10000.0
DAM,2026-05-18,92,10000.0
DAM,2026-05-18,93,10000.0
DAM,2026-05-18,94,10000.0
DAM,2026-05-18,95,10000.0
DAM,2026-05-18,96,10000.0
DAM,2026-05-19,1,10000.0
DAM,2026-05-19,2,10000.0
DAM,2026-05-19,3,10000.0
DAM,2026-05-19,4,10000.0
DAM,2026-05-19,5,10000.0
DAM,2026-05-19,6,10000.0
DAM,2026-05-19,7,10000.0
DAM,2026-05-19,8,10000.0
DAM,2026-05-19,9,10000.0
DAM,2026-05-19,10,10000.0
DAM,2026-05-19,11,10000.0
DAM,2026-05-19,12,10000.0
DAM,2026-05-19,13,10000.0
DAM,2026-05-19,14,10000.0
DAM,2026-05-19,15,10000.0
DAM,2026-05-19,16,10000.0
DAM,2026-05-19,17,10000.0
DAM,2026-05-19,18,10000.0
DAM,2026-05-19,19,10000.0
DAM,2026-05-19,20,6899.38
DAM,2026-05-19,21,3630.21
DAM,2026-05-19,22,3600.95
DAM,2026-05-19,23,4000.29
DAM,2026-05-19,24,4064.41
DAM,2026-05-19,25,4500.21
DAM,2026-05-19,26,4482.71
DAM,2026-05-19,27,4000.92
DAM,2026-05-19,28,3750.49
DAM,2026-05-19,29,3379.43
DAM,2026-05-19,30,2799.2
DAM,2026-05-19,31,2021.33
DAM,2026-05-19,32,1919.0
DAM,2026-05-19,33,1805.54
DAM,2026-05-19,34,1750.84
DAM,2026-05-19,35,1566.15
DAM,2026-05-19,36,1707.73
DAM,2026-05-19,37,1707.37
DAM,2026-05-19,38,1623.81
DAM,2026-05-19,39,1746.6
DAM,2026-05-19,40,1780.22
DAM,2026-05-19,41,1750.91
DAM,2026-05-19,42,1790.79
DAM,2026-05-19,43,1840.26
DAM,2026-05-19,44,1790.26
DAM,2026-05-19,45,1790.57
DAM,2026-05-19,46,1790.53
DAM,2026-05-19,47,1790.29
DAM,2026-05-19,48,1740.35
DAM,2026-05-19,49,1650.81
DAM,2026-05-19,50,1650.75
DAM,2026-05-19,51,1650.74
DAM,2026-05-19,52,1650.85
DAM,2026-05-19,53,1600.84
DAM,2026-05-19,54,1600.91
DAM,2026-05-19,55,1750.63
DAM,2026-05-19,56,1810.06
DAM,2026-05-19,57,1939.78
DAM,2026-05-19,58,2141.29
DAM,2026-05-19,59,2483.05
DAM,2026-05-19,60,2499.43
DAM,2026-05-19,61,2694.49
DAM,2026-05-19,62,2800.6
DAM,2026-05-19,63,2944.21
DAM,2026-05-19,64,3000.49
DAM,2026-05-19,65,3100.45
DAM,2026-05-19,66,3231.16
DAM,2026-05-19,67,3314.75
DAM,2026-05-19,68,3314.13
DAM,2026-05-19,69,3441.94
DAM,2026-05-19,70,3590.66
DAM,2026-05-19,71,3863.4
DAM,2026-05-19,72,4000.66
DAM,2026-05-19,73,3719.5
DAM,2026-05-19,74,4500.61
DAM,2026-05-19,75,10000.0
DAM,2026-05-19,76,10000.0
DAM,2026-05-19,77,10000.0
DAM,2026-05-19,78,10000.0
DAM,2026-05-19,79,10000.0
DAM,2026-05-19,80,10000.0
DAM,2026-05-19,81,10000.0
DAM,2026-05-19,82,10000.0
DAM,2026-05-19,83,10000.0
DAM,2026-05-19,84,10000.0
DAM,2026-05-19,85,10000.0
DAM,2026-05-19,86,10000.0
DAM,2026-05-19,87,10000.0
DAM,2026-05-19,88,10000.0
DAM,2026-05-19,89,10000.0
DAM,2026-05-19,90,10000.0
DAM,2026-05-19,91,10000.0
DAM,2026-05-19,92,10000.0
DAM,2026-05-19,93,10000.0
DAM,2026-05-19,94,10000.0
DAM,2026-05-19,95,10000.0
DAM,2026-05-19,96,10000.0
DAM,2026-05-20,1,10000.0
DAM,2026-05-20,2,10000.0
DAM,2026-05-20,3,10000.0
DAM,2026-05-20,4,10000.0
DAM,2026-05-20,5,10000.0
DAM,2026-05-20,6,10000.0
DAM,2026-05-20,7,10000.0
DAM,2026-05-20,8,10000.0
DAM,2026-05-20,9,10000.0
DAM,2026-05-20,10,10000.0
DAM,2026-05-20,11,10000.0
DAM,2026-05-20,12,10000.0
DAM,2026-05-20,13,10000.0
DAM,2026-05-20,14,10000.0
DAM,2026-05-20,15,10000.0
DAM,2026-05-20,16,9733.0
DAM,2026-05-20,17,9255.5
DAM,2026-05-20,18,10000.0
DAM,2026-05-20,19,10000.0
DAM,2026-05-20,20,9361.0
DAM,2026-05-20,21,4000.47
DAM,2026-05-20,22,4322.56
DAM,2026-05-20,23,4500.86
DAM,2026-05-20,24,4500.59
DAM,2026-05-20,25,4500.18
DAM,2026-05-20,26,4406.5
DAM,2026-05-20,27,3878.75
DAM,2026-05-20,28,3449.45
DAM,2026-05-20,29,3600.61
DAM,2026-05-20,30,3124.81
DAM,2026-05-20,31,2116.25
DAM,2026-05-20,32,1805.52
DAM,2026-05-20,33,1550.0
DAM,2026-05-20,34,1600.32
DAM,2026-05-20,35,1500.41
DAM,2026-05-20,36,1500.9
DAM,2026-05-20,37,1563.96
DAM,2026-05-20,38,1563.89
DAM,2026-05-20,39,1940.06
DAM,2026-05-20,40,1969.6
DAM,2026-05-20,41,1980.06
DAM,2026-05-20,42,1949.29
DAM,2026-05-20,43,1563.28
DAM,2026-05-20,44,1563.42
DAM,2026-05-20,45,1810.92
DAM,2026-05-20,46,1840.86
DAM,2026-05-20,47,1821.18
DAM,2026-05-20,48,1805.02
DAM,2026-05-20,49,1805.0
DAM,2026-05-20,50,1800.43
DAM,2026-05-20,51,1780.39
DAM,2026-05-20,52,1750.52
DAM,2026-05-20,53,1571.08
DAM,2026-05-20,54,1600.21
DAM,2026-05-20,55,1623.7
DAM,2026-05-20,56,1708.49
DAM,2026-05-20,57,1939.91
DAM,2026-05-20,58,2121.05
DAM,2026-05-20,59,2483.47
DAM,2026-05-20,60,2500.79
DAM,2026-05-20,61,2723.31
DAM,2026-05-20,62,2854.95
DAM,2026-05-20,63,3128.08
DAM,2026-05-20,64,3130.61
DAM,2026-05-20,65,3008.85
DAM,2026-05-20,66,3218.27
DAM,2026-05-20,67,3410.07
DAM,2026-05-20,68,3460.25
DAM,2026-05-20,69,3580.64
DAM,2026-05-20,70,3665.89
DAM,2026-05-20,71,3959.52
DAM,2026-05-20,72,4190.75
DAM,2026-05-20,73,4379.07
DAM,2026-05-20,74,4379.03
DAM,2026-05-20,75,10000.0
DAM,2026-05-20,76,10000.0
DAM,2026-05-20,77,10000.0
DAM,2026-05-20,78,10000.0
DAM,2026-05-20,79,10000.0
DAM,2026-05-20,80,10000.0
DAM,2026-05-20,81,10000.0
DAM,2026-05-20,82,10000.0
DAM,2026-05-20,83,10000.0
DAM,2026-05-20,84,10000.0
DAM,2026-05-20,85,10000.0
DAM,2026-05-20,86,10000.0
DAM,2026-05-20,87,10000.0
DAM,2026-05-20,88,10000.0
DAM,2026-05-20,89,10000.0
DAM,2026-05-20,90,10000.0
DAM,2026-05-20,91,10000.0
DAM,2026-05-20,92,10000.0
DAM,2026-05-20,93,10000.0
DAM,2026-05-20,94,10000.0
DAM,2026-05-20,95,10000.0
DAM,2026-05-20,96,10000.0
DAM,2026-05-21,1,10000.0
DAM,2026-05-21,2,10000.0
DAM,2026-05-21,3,10000.0
DAM,2026-05-21,4,10000.0
DAM,2026-05-21,5,10000.0
DAM,2026-05-21,6,10000.0
DAM,2026-05-21,7,10000.0
DAM,2026-05-21,8,10000.0
DAM,2026-05-21,9,10000.0
DAM,2026-05-21,10,10000.0
DAM,2026-05-21,11,10000.0
DAM,2026-05-21,12,10000.0
DAM,2026-05-21,13,10000.0
DAM,2026-05-21,14,10000.0
DAM,2026-05-21,15,10000.0
DAM,2026-05-21,16,10000.0
DAM,2026-05-21,17,10000.0
DAM,2026-05-21,18,10000.0
DAM,2026-05-21,19,10000.0
DAM,2026-05-21,20,10000.0
DAM,2026-05-21,21,6999.01
DAM,2026-05-21,22,6000.71
DAM,2026-05-21,23,5774.76
DAM,2026-05-21,24,5500.5
DAM,2026-05-21,25,5100.9
DAM,2026-05-21,26,4800.08
DAM,2026-05-21,27,4769.02
DAM,2026-05-21,28,4500.95
DAM,2026-05-21,29,4000.18
DAM,2026-05-21,30,3499.35
DAM,2026-05-21,31,2799.94
DAM,2026-05-21,32,1939.89
DAM,2026-05-21,33,1805.64
DAM,2026-05-21,34,1799.35
DAM,2026-05-21,35,1600.75
DAM,2026-05-21,36,1700.18
DAM,2026-05-21,37,1750.81
DAM,2026-05-21,38,1688.2
DAM,2026-05-21,39,1939.44
DAM,2026-05-21,40,1780.87
DAM,2026-05-21,41,1839.86
DAM,2026-05-21,42,1862.24
DAM,2026-05-21,43,1866.41
DAM,2026-05-21,44,1912.93
DAM,2026-05-21,45,1845.88
DAM,2026-05-21,46,1862.63
DAM,2026-05-21,47,1858.09
DAM,2026-05-21,48,1780.8
DAM,2026-05-21,49,1780.83
DAM,2026-05-21,50,1750.64
DAM,2026-05-21,51,1707.82
DAM,2026-05-21,52,1750.34
DAM,2026-05-21,53,1563.76
DAM,2026-05-21,54,1566.56
DAM,2026-05-21,55,1623.51
DAM,2026-05-21,56,1842.72
DAM,2026-05-21,57,2001.04
DAM,2026-05-21,58,2212.06
DAM,2026-05-21,59,2483.8
DAM,2026-05-21,60,2539.17
DAM,2026-05-21,61,2808.37
DAM,2026-05-21,62,2999.73
DAM,2026-05-21,63,3133.15
DAM,2026-05-21,64,3231.31
DAM,2026-05-21,65,3100.16
DAM,2026-05-21,66,3157.6
DAM,2026-05-21,67,3123.52
DAM,2026-05-21,68,3291.01
DAM,2026-05-21,69,3370.51
DAM,2026-05-21,70,3500.44
DAM,2026-05-21,71,3698.72
DAM,2026-05-21,72,4157.17
DAM,2026-05-21,73,4205.66
DAM,2026-05-21,74,4539.43
DAM,2026-05-21,75,10000.0
DAM,2026-05-21,76,10000.0
DAM,2026-05-21,77,10000.0
DAM,2026-05-21,78,10000.0
DAM,2026-05-21,79,10000.0
DAM,2026-05-21,80,10000.0
DAM,2026-05-21,81,10000.0
DAM,2026-05-21,82,10000.0
DAM,2026-05-21,83,10000.0
DAM,2026-05-21,84,10000.0
DAM,2026-05-21,85,10000.0
DAM,2026-05-21,86,10000.0
DAM,2026-05-21,87,10000.0
DAM,2026-05-21,88,10000.0
DAM,2026-05-21,89,10000.0
DAM,2026-05-21,90,10000.0
DAM,2026-05-21,91,10000.0
DAM,2026-05-21,92,10000.0
DAM,2026-05-21,93,10000.0
DAM,2026-05-21,94,10000.0
DAM,2026-05-21,95,10000.0
DAM,2026-05-21,96,10000.0
DAM,2026-05-22,1,10000.0
DAM,2026-05-22,2,10000.0
DAM,2026-05-22,3,10000.0
DAM,2026-05-22,4,10000.0
DAM,2026-05-22,5,10000.0
DAM,2026-05-22,6,10000.0
DAM,2026-05-22,7,10000.0
DAM,2026-05-22,8,10000.0
DAM,2026-05-22,9,10000.0
DAM,2026-05-22,10,10000.0
DAM,2026-05-22,11,10000.0
DAM,2026-05-22,12,10000.0
DAM,2026-05-22,13,10000.0
DAM,2026-05-22,14,10000.0
DAM,2026-05-22,15,10000.0
DAM,2026-05-22,16,10000.0
DAM,2026-05-22,17,10000.0
DAM,2026-05-22,18,10000.0
DAM,2026-05-22,19,10000.0
DAM,2026-05-22,20,10000.0
DAM,2026-05-22,21,10000.0
DAM,2026-05-22,22,10000.0
DAM,2026-05-22,23,10000.0
DAM,2026-05-22,24,10000.0
DAM,2026-05-22,25,10000.0
DAM,2026-05-22,26,10000.0
DAM,2026-05-22,27,6999.87
DAM,2026-05-22,28,6000.87
DAM,2026-05-22,29,4819.62
DAM,2026-05-22,30,4400.12
DAM,2026-05-22,31,3665.83
DAM,2026-05-22,32,3000.56
DAM,2026-05-22,33,2499.94
DAM,2026-05-22,34,2499.16
DAM,2026-05-22,35,2169.12
DAM,2026-05-22,36,2200.74
DAM,2026-05-22,37,2200.91
DAM,2026-05-22,38,2155.96
DAM,2026-05-22,39,2130.98
DAM,2026-05-22,40,2084.1
DAM,2026-05-22,41,2040.87
DAM,2026-05-22,42,2100.08
DAM,2026-05-22,43,2100.36
DAM,2026-05-22,44,2136.26
DAM,2026-05-22,45,2004.16
DAM,2026-05-22,46,1998.78
DAM,2026-05-22,47,1939.67
DAM,2026-05-22,48,1999.99
DAM,2026-05-22,49,1999.04
DAM,2026-05-22,50,1990.92
DAM,2026-05-22,51,1941.0
DAM,2026-05-22,52,1999.09
DAM,2026-05-22,53,1867.68
DAM,2026-05-22,54,1900.26
DAM,2026-05-22,55,2084.77
DAM,2026-05-22,56,2136.93
DAM,2026-05-22,57,2442.6
DAM,2026-05-22,58,2565.18
DAM,2026-05-22,59,2800.56
DAM,2026-05-22,60,2841.99
DAM,2026-05-22,61,3314.29
DAM,2026-05-22,62,3401.31
DAM,2026-05-22,63,3598.49
DAM,2026-05-22,64,3600.33
DAM,2026-05-22,65,3600.48
DAM,2026-05-22,66,3600.94
DAM,2026-05-22,67,3698.28
DAM,2026-05-22,68,3720.9
DAM,2026-05-22,69,3849.98
DAM,2026-05-22,70,4064.46
DAM,2026-05-22,71,5750.62
DAM,2026-05-22,72,6000.44
DAM,2026-05-22,73,6000.1
DAM,2026-05-22,74,10000.0
DAM,2026-05-22,75,10000.0
DAM,2026-05-22,76,10000.0
DAM,2026-05-22,77,10000.0
DAM,2026-05-22,78,10000.0
DAM,2026-05-22,79,10000.0
DAM,2026-05-22,80,10000.0
DAM,2026-05-22,81,10000.0
DAM,2026-05-22,82,10000.0
DAM,2026-05-22,83,10000.0
DAM,2026-05-22,84,10000.0
DAM,2026-05-22,85,10000.0
DAM,2026-05-22,86,10000.0
DAM,2026-05-22,87,10000.0
DAM,2026-05-22,88,10000.0
DAM,2026-05-22,89,10000.0
DAM,2026-05-22,90,10000.0
DAM,2026-05-22,91,10000.0
DAM,2026-05-22,92,10000.0
DAM,2026-05-22,93,10000.0
DAM,2026-05-22,94,10000.0
DAM,2026-05-22,95,10000.0
DAM,2026-05-22,96,10000.0
DAM,2026-05-23,1,10000.0
DAM,2026-05-23,2,10000.0
DAM,2026-05-23,3,10000.0
DAM,2026-05-23,4,10000.0
DAM,2026-05-23,5,10000.0
DAM,2026-05-23,6,10000.0
DAM,2026-05-23,7,10000.0
DAM,2026-05-23,8,10000.0
DAM,2026-05-23,9,10000.0
DAM,2026-05-23,10,10000.0
DAM,2026-05-23,11,10000.0
DAM,2026-05-23,12,10000.0
DAM,2026-05-23,13,10000.0
DAM,2026-05-23,14,10000.0
DAM,2026-05-23,15,10000.0
DAM,2026-05-23,16,10000.0
DAM,2026-05-23,17,10000.0
DAM,2026-05-23,18,10000.0
DAM,2026-05-23,19,10000.0
DAM,2026-05-23,20,10000.0
DAM,2026-05-23,21,10000.0
DAM,2026-05-23,22,10000.0
DAM,2026-05-23,23,10000.0
DAM,2026-05-23,24,10000.0
DAM,2026-05-23,25,7500.76
DAM,2026-05-23,26,7500.63
DAM,2026-05-23,27,6500.68
DAM,2026-05-23,28,5774.57
DAM,2026-05-23,29,4579.53
DAM,2026-05-23,30,3784.97
DAM,2026-05-23,31,3479.54
DAM,2026-05-23,32,2537.88
DAM,2026-05-23,33,1939.55
DAM,2026-05-23,34,1549.51
DAM,2026-05-23,35,1750.1
DAM,2026-05-23,36,1890.93
DAM,2026-05-23,37,2230.36
DAM,2026-05-23,38,2080.9
DAM,2026-05-23,39,2330.61
DAM,2026-05-23,40,2280.62
DAM,2026-05-23,41,2280.1
DAM,2026-05-23,42,2330.14
DAM,2026-05-23,43,2250.48
DAM,2026-05-23,44,2177.08
DAM,2026-05-23,45,2136.21
DAM,2026-05-23,46,2143.88
DAM,2026-05-23,47,2130.14
DAM,2026-05-23,48,2136.05
DAM,2026-05-23,49,2136.14
DAM,2026-05-23,50,2126.22
DAM,2026-05-23,51,2130.08
DAM,2026-05-23,52,2136.06
DAM,2026-05-23,53,1939.11
DAM,2026-05-23,54,1939.87
DAM,2026-05-23,55,2000.98
DAM,2026-05-23,56,2128.98
DAM,2026-05-23,57,2500.67
DAM,2026-05-23,58,2760.54
DAM,2026-05-23,59,3001.4
DAM,2026-05-23,60,3300.87
DAM,2026-05-23,61,3479.33
DAM,2026-05-23,62,3479.63
DAM,2026-05-23,63,3595.89
DAM,2026-05-23,64,3630.32
DAM,2026-05-23,65,3590.31
DAM,2026-05-23,66,3630.48
DAM,2026-05-23,67,3630.92
DAM,2026-05-23,68,3672.58
DAM,2026-05-23,69,3759.35
DAM,2026-05-23,70,3890.83
DAM,2026-05-23,71,4539.81
DAM,2026-05-23,72,4902.11
DAM,2026-05-23,73,4579.61
DAM,2026-05-23,74,5290.96
DAM,2026-05-23,75,10000.0
DAM,2026-05-23,76,10000.0
DAM,2026-05-23,77,10000.0
DAM,2026-05-23,78,10000.0
DAM,2026-05-23,79,10000.0
DAM,2026-05-23,80,10000.0
DAM,2026-05-23,81,10000.0
DAM,2026-05-23,82,10000.0
DAM,2026-05-23,83,10000.0
DAM,2026-05-23,84,10000.0
DAM,2026-05-23,85,10000.0
DAM,2026-05-23,86,10000.0
DAM,2026-05-23,87,10000.0
DAM,2026-05-23,88,10000.0
DAM,2026-05-23,89,10000.0
DAM,2026-05-23,90,10000.0
DAM,2026-05-23,91,10000.0
DAM,2026-05-23,92,10000.0
DAM,2026-05-23,93,10000.0
DAM,2026-05-23,94,10000.0
DAM,2026-05-23,95,10000.0
DAM,2026-05-23,96,10000.0
DAM,2026-05-24,1,10000.0
DAM,2026-05-24,2,10000.0
DAM,2026-05-24,3,10000.0
DAM,2026-05-24,4,10000.0
DAM,2026-05-24,5,10000.0
DAM,2026-05-24,6,10000.0
DAM,2026-05-24,7,10000.0
DAM,2026-05-24,8,10000.0
DAM,2026-05-24,9,10000.0
DAM,2026-05-24,10,10000.0
DAM,2026-05-24,11,10000.0
DAM,2026-05-24,12,10000.0
DAM,2026-05-24,13,10000.0
DAM,2026-05-24,14,10000.0
DAM,2026-05-24,15,10000.0
